text_id,source_type,model,base_prompt,sampling_strategy,few_shot,Filepath,wordtypes,wordtokens,swordtypes,swordtokens,lextypes,lextokens,slextypes,slextokens,verbtypes,verbtokens,sverbtypes,sverbtokens,adjtypes,adjtokens,advtypes,advtokens,nountypes,nountokens,LD,LS1,LS2,VS1,VS2,CVS1,NDW,NDW-50,NDW-ER50,NDW-ES50,TTR,MSTTR,CTTR,RTTR,LogTTR,Uber,LV,VV1,SVV1,CVV1,VV2,NV,AdjV,AdvV,ModV
16-b1,Candidate,Opus 1,With Description,Confidence-Based,2.0,cli_text,56,69,3,3,33,36,3,3,8,9,0,0,9,9,3,3,13,15,0.5217,0.0833,0.0536,0.0,0.0,0.0,56,42,42.8,42.5,0.8116,0.84,4.767,6.7416,0.9507,37.2968,0.9167,0.8889,7.1111,1.8856,0.2222,0.8667,0.25,0.0833,0.3333
16-b1,Candidate,Opus 3,With Description,Confidence-Based,2.0,cli_text,53,68,3,3,34,39,3,3,8,10,0,0,9,10,3,3,14,16,0.5735,0.0769,0.0566,0.0,0.0,0.0,53,41,41.9,40.6,0.7794,0.82,4.5447,6.4272,0.9409,31.0265,0.8718,0.8,6.4,1.7889,0.2051,0.875,0.2308,0.0769,0.3077
17-a2,Candidate,GPT-4o,With Description,Random,2.0,cli_text,58,94,2,3,33,40,2,3,12,12,0,0,8,10,1,1,12,17,0.4255,0.075,0.0345,0.0,0.0,0.0,58,40,36.8,37.3,0.617,0.8,4.2301,5.9822,0.8937,18.5657,0.825,1.0,12.0,2.4495,0.3,0.7059,0.2,0.025,0.225
17-a2,Candidate,GPT-4o,With Description,N/A,0.0,cli_text,67,96,6,6,40,44,6,6,16,16,1,1,7,8,1,1,16,19,0.4583,0.1364,0.0896,0.0625,0.0625,0.1768,67,40,39.4,38.2,0.6979,0.8,4.8353,6.8382,0.9212,25.1568,0.9091,1.0,16.0,2.8284,0.3636,0.8421,0.1591,0.0227,0.1818
17-a2,Candidate,GPT-4o,Target Only,N/A,0.0,cli_text,73,103,4,4,45,49,4,4,17,17,1,1,9,10,1,1,18,21,0.4757,0.0816,0.0548,0.0588,0.0588,0.1715,73,40,39.9,37.7,0.7087,0.79,5.0862,7.1929,0.9257,27.0978,0.9184,1.0,17.0,2.9155,0.3469,0.8571,0.1837,0.0204,0.2041
17-a2,Candidate,Opus 1,Target Only,N/A,0.0,cli_text,63,95,6,6,39,45,6,6,14,16,2,2,8,9,0,0,17,20,0.4737,0.1333,0.0952,0.125,0.25,0.3536,63,41,37.7,38.7,0.6632,0.82,4.5705,6.4637,0.9098,21.9269,0.8667,0.875,12.25,2.4749,0.3111,0.85,0.1778,0.0,0.1778
17-a2,Candidate,Opus 1,With Description,N/A,0.0,cli_text,62,89,7,7,36,40,7,7,14,14,2,2,6,6,1,1,15,19,0.4494,0.175,0.1129,0.1429,0.2857,0.378,62,38,38.6,38.6,0.6966,0.76,4.6471,6.572,0.9195,24.2049,0.9,1.0,14.0,2.6458,0.35,0.7895,0.15,0.025,0.175
17-a2,Candidate,Opus 3,With Description,N/A,0.0,cli_text,73,103,5,5,42,48,5,5,16,17,2,2,6,7,0,0,20,24,0.466,0.1042,0.0685,0.1176,0.2353,0.343,73,41,41.0,40.2,0.7087,0.84,5.0862,7.1929,0.9257,27.0978,0.875,0.9412,15.0588,2.744,0.3333,0.8333,0.125,0.0,0.125
17-a2,Candidate,Opus 3,Target Only,N/A,0.0,cli_text,70,97,6,6,43,47,6,6,15,16,2,2,8,8,0,0,20,23,0.4845,0.1277,0.0857,0.125,0.25,0.3536,70,40,39.8,39.2,0.7216,0.8,5.0257,7.1074,0.9287,27.8616,0.9149,0.9375,14.0625,2.6517,0.3191,0.8696,0.1702,0.0,0.1702
17-a2,Candidate,Opus 1,With Description,Random,2.0,cli_text,58,82,5,5,36,38,5,5,13,13,2,2,6,6,0,0,17,19,0.4634,0.1316,0.0862,0.1538,0.3077,0.3922,58,38,39.2,36.9,0.7073,0.76,4.529,6.405,0.9214,24.3552,0.9474,1.0,13.0,2.5495,0.3421,0.8947,0.1579,0.0,0.1579
17-a2,Candidate,Opus 3,With Description,Random,2.0,cli_text,57,79,3,4,33,36,3,4,9,9,0,0,5,5,1,1,18,21,0.4557,0.1111,0.0526,0.0,0.0,0.0,57,38,39.4,37.8,0.7215,0.76,4.5347,6.413,0.9253,25.4034,0.9167,1.0,9.0,2.1213,0.25,0.8571,0.1389,0.0278,0.1667
17-a2,Candidate,GPT-4o,With Description,Random,1.0,cli_text,54,77,6,6,34,36,6,6,12,12,1,1,5,5,1,1,16,18,0.4675,0.1667,0.1111,0.0833,0.0833,0.2041,54,40,39.1,39.0,0.7013,0.8,4.3514,6.1539,0.9183,23.0949,0.9444,1.0,12.0,2.4495,0.3333,0.8889,0.1389,0.0278,0.1667
17-a2,Candidate,Opus 1,With Description,Random,1.0,cli_text,65,86,6,6,42,43,6,6,13,13,1,1,11,11,0,0,18,19,0.5,0.1395,0.0923,0.0769,0.0769,0.1961,65,42,41.3,40.4,0.7558,0.84,4.9562,7.0091,0.9371,30.7791,0.9767,1.0,13.0,2.5495,0.3023,0.9474,0.2558,0.0,0.2558
17-a2,Candidate,Opus 3,With Description,Random,1.0,cli_text,59,86,3,3,37,41,3,3,12,14,0,0,5,5,1,1,19,21,0.4767,0.0732,0.0508,0.0,0.0,0.0,59,36,38.0,38.3,0.686,0.72,4.4987,6.3621,0.9154,22.8681,0.9024,0.8571,10.2857,2.2678,0.2927,0.9048,0.122,0.0244,0.1463
17-a2,Candidate,Opus 1,With Description,Confidence-Based,1.0,cli_text,55,81,5,5,34,36,5,5,11,11,0,0,4,5,0,0,19,20,0.4444,0.1389,0.0909,0.0,0.0,0.0,55,39,38.9,37.1,0.679,0.78,4.3212,6.1111,0.9119,21.6647,0.9444,1.0,11.0,2.3452,0.3056,0.95,0.1111,0.0,0.1111
17-a2,Candidate,Gemma 3,Target Only,N/A,0.0,cli_text,67,91,6,6,40,44,6,6,14,15,1,1,8,9,0,0,18,20,0.4835,0.1364,0.0896,0.0667,0.0667,0.1826,67,41,41.6,42.0,0.7363,0.82,4.9664,7.0235,0.9321,28.8632,0.9091,0.9333,13.0667,2.556,0.3182,0.9,0.1818,0.0,0.1818
17-a2,Candidate,Claude 4,With Description,Random,2.0,cli_text,72,139,1,1,37,52,1,1,13,16,0,0,10,14,1,1,13,21,0.3741,0.0192,0.0139,0.0,0.0,0.0,72,34,36.2,36.7,0.518,0.71,4.3183,6.107,0.8667,16.0756,0.7115,0.8125,10.5625,2.2981,0.25,0.619,0.1923,0.0192,0.2115
17-a2,Candidate,Claude 4,Target Only,N/A,0.0,cli_text,69,97,5,5,42,49,5,5,16,16,2,2,9,12,0,0,17,21,0.5052,0.102,0.0725,0.125,0.25,0.3536,69,41,40.4,40.3,0.7113,0.82,4.9539,7.0059,0.9255,26.6846,0.8571,1.0,16.0,2.8284,0.3265,0.8095,0.1837,0.0,0.1837
17-a2,Candidate,Claude 4,With Description,N/A,0.0,cli_text,61,83,6,6,39,42,6,6,14,14,1,1,6,7,0,0,19,21,0.506,0.1429,0.0984,0.0714,0.0714,0.189,61,40,39.3,38.2,0.7349,0.8,4.7345,6.6956,0.9303,27.5358,0.9286,1.0,14.0,2.6458,0.3333,0.9048,0.1429,0.0,0.1429
17-a2,Candidate,Claude 4,With Description,Random,1.0,cli_text,67,140,0,0,37,54,0,0,15,18,0,0,10,16,0,0,12,20,0.3857,0.0,0.0,0.0,0.0,0.0,67,38,35.8,37.5,0.4786,0.75,4.004,5.6625,0.8509,14.3909,0.6852,0.8333,12.5,2.5,0.2778,0.6,0.1852,0.0,0.1852
17-a2,Candidate,Gemma 3,With Description,N/A,0.0,cli_text,50,70,5,6,28,32,5,6,10,10,0,0,5,7,1,1,12,14,0.4571,0.1875,0.1,0.0,0.0,0.0,50,38,39.0,40.2,0.7143,0.76,4.2258,5.9761,0.9208,23.2973,0.875,1.0,10.0,2.2361,0.3125,0.8571,0.1562,0.0312,0.1875
17-a2,Candidate,Gemma 3,With Description,Random,1.0,cli_text,64,87,3,3,38,42,3,3,14,15,0,0,7,7,0,0,17,20,0.4828,0.0714,0.0469,0.0,0.0,0.0,64,40,40.6,39.0,0.7356,0.8,4.8518,6.8615,0.9313,28.2118,0.9048,0.9333,13.0667,2.556,0.3333,0.85,0.1667,0.0,0.1667
17-a2,Candidate,Gemma 3,With Description,Random,2.0,cli_text,57,77,4,4,30,35,4,4,10,11,1,1,6,8,0,0,14,16,0.4545,0.1143,0.0702,0.0909,0.0909,0.2132,57,37,39.8,38.6,0.7403,0.74,4.5932,6.4958,0.9308,27.2467,0.8571,0.9091,9.0909,2.132,0.2857,0.875,0.1714,0.0,0.1714
17-a2,Candidate,Opus 1,With Description,Contrastive,0.0,cli_text,60,96,4,4,36,40,4,4,14,15,1,1,5,7,0,0,17,18,0.4167,0.1,0.0667,0.0667,0.0667,0.1826,60,41,38.2,38.2,0.625,0.82,4.3301,6.1237,0.897,19.2504,0.9,0.9333,13.0667,2.556,0.35,0.9444,0.125,0.0,0.125
17-a2,Candidate,Opus 3,With Description,Contrastive,0.0,cli_text,67,100,3,3,43,51,3,3,13,14,1,1,10,12,0,0,21,25,0.51,0.0588,0.0448,0.0714,0.0714,0.189,67,41,37.6,38.3,0.67,0.78,4.7376,6.7,0.913,22.9984,0.8431,0.9286,12.0714,2.4568,0.2549,0.84,0.1961,0.0,0.1961
17-a2,Candidate,Claude 4,With Description,Contrastive,0.0,cli_text,67,120,1,1,34,46,1,1,11,13,0,0,9,11,1,1,13,21,0.3833,0.0217,0.0149,0.0,0.0,0.0,67,36,36.1,38.5,0.5583,0.73,4.3248,6.1162,0.8783,17.0797,0.7391,0.8462,9.3077,2.1573,0.2391,0.619,0.1957,0.0217,0.2174
17-a2,Candidate,Gemma 3,With Description,Contrastive,0.0,cli_text,48,81,2,2,24,33,2,2,9,10,1,1,6,8,1,1,8,14,0.4074,0.0606,0.0417,0.1,0.1,0.2236,48,35,34.2,36.5,0.5926,0.7,3.7712,5.3333,0.8809,16.0282,0.7273,0.9,8.1,2.0125,0.2727,0.5714,0.1818,0.0303,0.2121
17-a2,Candidate,GPT-4o,With Description,Contrastive,0.0,cli_text,58,92,1,1,34,39,1,1,12,14,0,0,6,7,0,0,16,18,0.4239,0.0256,0.0172,0.0,0.0,0.0,58,38,37.5,36.2,0.6304,0.76,4.2758,6.0469,0.898,19.2477,0.8718,0.8571,10.2857,2.2678,0.3077,0.8889,0.1538,0.0,0.1538
17-a2,Candidate,GPT-5,Target Only,N/A,0.0,cli_text,75,108,6,6,45,49,6,6,18,18,4,4,8,8,1,1,18,22,0.4537,0.1224,0.08,0.2222,0.8889,0.6667,75,41,40.2,39.8,0.6944,0.78,5.1031,7.2169,0.9221,26.1098,0.9184,1.0,18.0,3.0,0.3673,0.8182,0.1633,0.0204,0.1837
17-a2,Candidate,GPT-5,With Description,N/A,0.0,cli_text,74,111,5,5,44,55,5,5,18,19,2,2,8,8,1,1,17,27,0.4955,0.0909,0.0676,0.1053,0.2105,0.3244,74,39,40.4,40.2,0.6667,0.79,4.9666,7.0238,0.9139,23.7567,0.8,0.9474,17.0526,2.92,0.3273,0.6296,0.1455,0.0182,0.1636
17-a2,Candidate,GPT-5,With Description,Random,1.0,cli_text,61,90,3,3,35,42,3,3,13,16,0,0,6,6,0,0,16,20,0.4667,0.0714,0.0492,0.0,0.0,0.0,61,40,40.1,39.1,0.6778,0.8,4.5467,6.43,0.9136,22.6097,0.8333,0.8125,10.5625,2.2981,0.3095,0.8,0.1429,0.0,0.1429
17-a2,Candidate,GPT-5,With Description,Random,2.0,cli_text,76,116,0,0,44,54,0,0,13,16,0,0,11,13,0,0,20,25,0.4655,0.0,0.0,0.0,0.0,0.0,76,39,40.7,39.9,0.6552,0.79,4.9896,7.0564,0.911,23.2078,0.8148,0.8125,10.5625,2.2981,0.2407,0.8,0.2037,0.0,0.2037
17-a2,Candidate,Opus 3,With Description,Confidence-Based,1.0,cli_text,65,100,3,3,40,46,3,3,15,17,0,0,7,8,0,0,18,21,0.46,0.0652,0.0462,0.0,0.0,0.0,65,39,38.8,37.8,0.65,0.76,4.5962,6.5,0.9065,21.3805,0.8696,0.8824,13.2353,2.5725,0.3261,0.8571,0.1522,0.0,0.1522
17-a2,Candidate,GPT-5,With Description,Contrastive,0.0,cli_text,70,110,3,3,42,51,3,3,13,15,1,1,10,12,1,1,18,23,0.4636,0.0588,0.0429,0.0667,0.0667,0.1826,70,40,39.8,39.5,0.6364,0.79,4.7194,6.6742,0.9038,21.2297,0.8235,0.8667,11.2667,2.3735,0.2549,0.7826,0.1961,0.0196,0.2157
17-a2,Candidate,GPT-5,With Description,Confidence-Based,1.0,cli_text,67,103,2,2,41,48,2,2,16,17,1,1,7,8,0,0,18,23,0.466,0.0417,0.0299,0.0588,0.0588,0.1715,67,36,39.2,39.2,0.6505,0.75,4.6681,6.6017,0.9072,21.6934,0.8542,0.9412,15.0588,2.744,0.3333,0.7826,0.1458,0.0,0.1458
17-a2,Candidate,GPT-5,With Description,Confidence-Based,2.0,cli_text,72,110,1,1,44,51,1,1,15,17,0,0,10,11,1,1,18,22,0.4636,0.0196,0.0139,0.0,0.0,0.0,72,39,39.4,39.8,0.6545,0.76,4.8542,6.8649,0.9098,22.6409,0.8627,0.8824,13.2353,2.5725,0.2941,0.8182,0.1961,0.0196,0.2157
17-a2,Candidate,Opus 1,With Description,Contrastive,1.0,cli_text,59,88,2,2,33,36,2,2,12,12,0,0,5,6,1,1,15,17,0.4091,0.0556,0.0339,0.0,0.0,0.0,59,40,38.8,38.2,0.6705,0.8,4.4473,6.2894,0.9107,21.7762,0.9167,1.0,12.0,2.4495,0.3333,0.8824,0.1389,0.0278,0.1667
17-a2,Candidate,GPT-5,With Description,Contrastive,1.0,cli_text,70,120,3,4,43,55,3,4,13,16,0,0,9,12,1,1,20,26,0.4583,0.0727,0.0429,0.0,0.0,0.0,70,40,39.1,35.7,0.5833,0.73,4.5185,6.3901,0.8874,18.4678,0.7818,0.8125,10.5625,2.2981,0.2364,0.7692,0.1636,0.0182,0.1818
17-a2,Candidate,Gemma 3,With Description,Contrastive,1.0,cli_text,55,91,1,1,27,35,1,1,9,11,0,0,6,8,1,1,11,15,0.3846,0.0286,0.0182,0.0,0.0,0.0,55,35,34.6,35.0,0.6044,0.7,4.0769,5.7656,0.8884,17.5501,0.7714,0.8182,7.3636,1.9188,0.2571,0.7333,0.1714,0.0286,0.2
17-a2,Candidate,Gemma 3,With Description,Confidence-Based,2.0,cli_text,56,81,2,2,27,32,2,2,11,12,0,0,6,8,0,0,10,12,0.3951,0.0625,0.0357,0.0,0.0,0.0,56,37,38.6,40.4,0.6914,0.74,4.3998,6.2222,0.916,22.7223,0.8438,0.9167,10.0833,2.2454,0.3438,0.8333,0.1875,0.0,0.1875
17-a2,Candidate,Claude 4,With Description,Confidence-Based,1.0,cli_text,73,150,1,1,38,61,1,1,14,19,0,0,9,15,1,1,14,26,0.4067,0.0164,0.0137,0.0,0.0,0.0,73,36,37.1,36.7,0.4867,0.7467,4.2147,5.9604,0.8563,15.1402,0.623,0.7368,10.3158,2.2711,0.2295,0.5385,0.1475,0.0164,0.1639
17-a2,Candidate,Claude 4,With Description,Contrastive,1.0,cli_text,72,151,1,1,41,66,1,1,16,21,0,0,9,16,2,2,15,27,0.4371,0.0152,0.0139,0.0,0.0,0.0,72,35,36.4,36.2,0.4768,0.7133,4.1431,5.8593,0.8524,14.7615,0.6212,0.7619,12.1905,2.4689,0.2424,0.5556,0.1364,0.0303,0.1667
17-a2,Candidate,Gemma 3,With Description,Confidence-Based,1.0,cli_text,62,101,4,5,33,42,4,5,12,15,1,2,7,9,1,1,13,17,0.4158,0.119,0.0645,0.0667,0.0667,0.1826,62,34,37.7,37.3,0.6139,0.74,4.3623,6.1692,0.8943,18.9558,0.7857,0.8,9.6,2.1909,0.2857,0.7647,0.1667,0.0238,0.1905
17-a2,Candidate,Gemma 3,With Description,Contrastive,2.0,cli_text,63,98,2,2,33,39,2,2,12,14,1,1,10,11,0,0,11,14,0.398,0.0513,0.0317,0.0714,0.0714,0.189,63,41,38.9,39.7,0.6429,0.82,4.5,6.364,0.9036,20.6633,0.8462,0.8571,10.2857,2.2678,0.3077,0.7857,0.2564,0.0,0.2564
17-a2,Candidate,Opus 3,With Description,Contrastive,1.0,cli_text,75,120,2,2,45,57,2,2,13,17,0,0,10,14,0,0,22,26,0.475,0.0351,0.0267,0.0,0.0,0.0,75,43,39.4,39.7,0.625,0.81,4.8412,6.8465,0.9018,21.1787,0.7895,0.7647,9.9412,2.2295,0.2281,0.8462,0.1754,0.0,0.1754
17-a2,Candidate,Opus 1,With Description,Confidence-Based,2.0,cli_text,69,98,3,3,40,44,3,3,15,15,1,1,7,8,2,2,16,19,0.449,0.0682,0.0435,0.0667,0.0667,0.1826,69,42,40.2,39.2,0.7041,0.84,4.9286,6.9701,0.9235,26.0209,0.9091,1.0,15.0,2.7386,0.3409,0.8421,0.1591,0.0455,0.2045
17-a2,Candidate,Opus 3,With Description,Confidence-Based,2.0,cli_text,81,114,3,3,48,54,3,3,16,18,1,1,11,12,0,0,21,24,0.4737,0.0556,0.037,0.0556,0.0556,0.1667,81,44,42.1,40.8,0.7105,0.82,5.3644,7.5863,0.9278,28.506,0.8889,0.8889,14.2222,2.6667,0.2963,0.875,0.2037,0.0,0.2037
17-b1,Candidate,GPT-4o,With Description,Random,2.0,cli_text,57,73,7,8,35,39,7,8,10,10,2,2,7,7,0,0,18,22,0.5342,0.2051,0.1228,0.2,0.4,0.4472,57,41,41.6,42.5,0.7808,0.82,4.7174,6.6713,0.9423,32.313,0.8974,1.0,10.0,2.2361,0.2564,0.8182,0.1795,0.0,0.1795
17-b1,Candidate,GPT-4o,With Description,N/A,0.0,cli_text,68,91,6,6,44,46,6,6,13,14,2,2,10,10,2,2,19,20,0.5055,0.1304,0.0882,0.1429,0.2857,0.378,68,43,41.1,39.9,0.7473,0.86,5.0405,7.1283,0.9354,30.3309,0.9565,0.9286,12.0714,2.4568,0.2826,0.95,0.2174,0.0435,0.2609
17-b1,Candidate,GPT-4o,Target Only,N/A,0.0,cli_text,71,104,7,7,44,48,7,7,17,18,3,3,6,6,1,1,20,23,0.4615,0.1458,0.0986,0.1667,0.5,0.5,71,43,41.4,38.5,0.6827,0.82,4.923,6.9621,0.9178,24.5418,0.9167,0.9444,16.0556,2.8333,0.3542,0.8696,0.125,0.0208,0.1458
17-b1,Candidate,Opus 1,Target Only,N/A,0.0,cli_text,72,90,8,8,47,49,8,8,15,15,2,2,8,8,2,2,22,24,0.5444,0.1633,0.1111,0.1333,0.2667,0.3651,72,46,43.1,43.4,0.8,0.92,5.3666,7.5895,0.9504,39.4084,0.9592,1.0,15.0,2.7386,0.3061,0.9167,0.1633,0.0408,0.2041
17-b1,Candidate,Opus 1,With Description,N/A,0.0,cli_text,65,78,7,7,41,42,7,7,11,11,2,2,11,11,0,0,19,20,0.5385,0.1667,0.1077,0.1818,0.3636,0.4264,65,42,44.7,42.9,0.8333,0.84,5.2042,7.3598,0.9582,45.213,0.9762,1.0,11.0,2.3452,0.2619,0.95,0.2619,0.0,0.2619
17-b1,Candidate,Opus 3,With Description,N/A,0.0,cli_text,73,96,6,6,46,48,6,6,16,16,1,1,9,10,0,0,21,22,0.5,0.125,0.0822,0.0625,0.0625,0.1768,73,43,41.2,41.2,0.7604,0.86,5.2683,7.4505,0.94,33.0345,0.9583,1.0,16.0,2.8284,0.3333,0.9545,0.1875,0.0,0.1875
17-b1,Candidate,Opus 3,Target Only,N/A,0.0,cli_text,71,91,7,7,45,47,7,7,17,17,4,4,8,9,0,0,20,21,0.5165,0.1489,0.0986,0.2353,0.9412,0.686,71,42,43.2,41.8,0.7802,0.84,5.2629,7.4428,0.945,35.6071,0.9574,1.0,17.0,2.9155,0.3617,0.9524,0.1702,0.0,0.1702
17-b1,Candidate,Opus 1,With Description,Random,2.0,cli_text,69,91,7,7,46,48,7,7,15,15,2,2,10,11,1,1,20,21,0.5275,0.1458,0.1014,0.1333,0.2667,0.3651,69,44,41.0,39.7,0.7582,0.88,5.1146,7.2332,0.9386,31.9309,0.9583,1.0,15.0,2.7386,0.3125,0.9524,0.2083,0.0208,0.2292
17-b1,Candidate,Opus 3,With Description,Random,2.0,cli_text,70,89,7,7,42,45,7,7,16,16,3,3,7,7,0,0,19,22,0.5056,0.1556,0.1,0.1875,0.5625,0.5303,70,42,42.9,41.7,0.7865,0.84,5.2467,7.42,0.9465,36.4373,0.9333,1.0,16.0,2.8284,0.3556,0.8636,0.1556,0.0,0.1556
17-b1,Candidate,GPT-4o,With Description,Random,1.0,cli_text,62,88,6,6,39,44,6,6,13,13,1,1,7,9,0,0,19,22,0.5,0.1364,0.0968,0.0769,0.0769,0.1961,62,41,39.0,39.1,0.7045,0.82,4.6734,6.6092,0.9218,24.8602,0.8864,1.0,13.0,2.5495,0.2955,0.8636,0.1591,0.0,0.1591
17-b1,Candidate,Opus 1,With Description,Random,1.0,cli_text,65,93,8,8,39,42,8,8,14,14,2,2,6,6,1,1,18,21,0.4516,0.1905,0.1231,0.1429,0.2857,0.378,65,41,39.8,39.2,0.6989,0.82,4.766,6.7402,0.921,24.908,0.9286,1.0,14.0,2.6458,0.3333,0.8571,0.1429,0.0238,0.1667
17-b1,Candidate,Opus 3,With Description,Random,1.0,cli_text,68,93,7,7,44,46,7,7,15,15,2,2,9,9,0,0,20,22,0.4946,0.1522,0.1029,0.1333,0.2667,0.3651,68,42,39.8,39.6,0.7312,0.84,4.986,7.0513,0.9309,28.4975,0.9565,1.0,15.0,2.7386,0.3261,0.9091,0.1957,0.0,0.1957
17-b1,Candidate,Opus 1,With Description,Confidence-Based,1.0,cli_text,61,83,7,7,38,39,7,7,12,12,3,3,7,7,1,1,18,19,0.4699,0.1795,0.1148,0.25,0.75,0.6124,61,39,39.3,38.1,0.7349,0.78,4.7345,6.6956,0.9303,27.5358,0.9744,1.0,12.0,2.4495,0.3077,0.9474,0.1795,0.0256,0.2051
17-b1,Candidate,Gemma 3,Target Only,N/A,0.0,cli_text,55,74,4,4,31,33,4,4,10,10,0,0,8,9,0,0,13,14,0.4459,0.1212,0.0727,0.0,0.0,0.0,55,41,40.0,38.9,0.7432,0.82,4.521,6.3936,0.9311,27.113,0.9394,1.0,10.0,2.2361,0.303,0.9286,0.2424,0.0,0.2424
17-b1,Candidate,Claude 4,With Description,Random,2.0,cli_text,69,106,6,7,44,54,6,7,17,19,2,3,8,11,0,0,19,24,0.5094,0.1296,0.087,0.1053,0.2105,0.3244,69,38,39.0,38.8,0.6509,0.75,4.7389,6.7019,0.9079,21.999,0.8148,0.8947,15.2105,2.7578,0.3148,0.7917,0.1481,0.0,0.1481
17-b1,Candidate,Claude 4,Target Only,N/A,0.0,cli_text,68,100,4,5,43,49,4,5,15,17,2,3,8,8,0,0,20,24,0.49,0.102,0.0588,0.1176,0.2353,0.343,68,41,39.6,37.6,0.68,0.77,4.8083,6.8,0.9163,23.8819,0.8776,0.8824,13.2353,2.5725,0.3061,0.8333,0.1633,0.0,0.1633
17-b1,Candidate,Claude 4,With Description,N/A,0.0,cli_text,68,93,4,4,40,44,4,4,17,17,1,1,6,6,0,0,17,21,0.4731,0.0909,0.0588,0.0588,0.0588,0.1715,68,42,40.5,40.1,0.7312,0.84,4.986,7.0513,0.9309,28.4975,0.9091,1.0,17.0,2.9155,0.3864,0.8095,0.1364,0.0,0.1364
17-b1,Candidate,Claude 4,With Description,Random,1.0,cli_text,74,112,4,5,47,54,4,5,18,19,2,3,9,10,1,1,19,24,0.4821,0.0926,0.0541,0.1053,0.2105,0.3244,74,38,39.1,39.6,0.6607,0.76,4.9443,6.9923,0.9122,23.3312,0.8704,0.9474,17.0526,2.92,0.3333,0.7917,0.1667,0.0185,0.1852
17-b1,Candidate,Gemma 3,With Description,N/A,0.0,cli_text,64,89,4,4,36,39,4,4,13,14,1,1,8,9,0,0,15,16,0.4382,0.1026,0.0625,0.0714,0.0714,0.189,64,42,39.9,40.8,0.7191,0.84,4.797,6.784,0.9265,26.5353,0.9231,0.9286,12.0714,2.4568,0.3333,0.9375,0.2051,0.0,0.2051
17-b1,Candidate,Gemma 3,With Description,Random,1.0,cli_text,64,92,5,5,37,42,5,5,14,16,1,1,7,8,0,0,16,18,0.4565,0.119,0.0781,0.0625,0.0625,0.1768,64,43,40.1,41.4,0.6957,0.86,4.7181,6.6725,0.9197,24.4687,0.881,0.875,12.25,2.4749,0.3333,0.8889,0.1667,0.0,0.1667
17-b1,Candidate,Gemma 3,With Description,Random,2.0,cli_text,64,83,6,6,39,41,6,6,12,12,1,1,7,8,0,0,20,21,0.494,0.1463,0.0938,0.0833,0.0833,0.2041,64,43,41.7,41.5,0.7711,0.86,4.9674,7.0249,0.9412,32.6211,0.9512,1.0,12.0,2.4495,0.2927,0.9524,0.1707,0.0,0.1707
17-b1,Candidate,Opus 1,With Description,Contrastive,0.0,cli_text,68,92,9,9,43,46,9,9,12,12,1,1,13,14,1,1,17,19,0.5,0.1957,0.1324,0.0833,0.0833,0.2041,68,41,41.3,41.3,0.7391,0.82,5.013,7.0895,0.9332,29.3761,0.9348,1.0,12.0,2.4495,0.2609,0.8947,0.2826,0.0217,0.3043
17-b1,Candidate,Opus 3,With Description,Contrastive,0.0,cli_text,68,93,8,8,44,45,8,8,17,17,3,3,8,8,1,1,18,19,0.4839,0.1778,0.1176,0.1765,0.5294,0.5145,68,43,41.2,38.3,0.7312,0.86,4.986,7.0513,0.9309,28.4975,0.9778,1.0,17.0,2.9155,0.3778,0.9474,0.1778,0.0222,0.2
17-b1,Candidate,Claude 4,With Description,Contrastive,0.0,cli_text,78,114,4,4,49,55,4,4,17,17,1,1,9,11,0,0,23,27,0.4825,0.0727,0.0513,0.0588,0.0588,0.1715,78,40,40.0,39.3,0.6842,0.79,5.1657,7.3054,0.9199,25.6711,0.8909,1.0,17.0,2.9155,0.3091,0.8519,0.1636,0.0,0.1636
17-b1,Candidate,Gemma 3,With Description,Contrastive,0.0,cli_text,63,88,4,4,38,40,4,4,12,12,0,0,8,9,0,0,18,19,0.4545,0.1,0.0635,0.0,0.0,0.0,63,38,39.8,40.0,0.7159,0.76,4.7488,6.7158,0.9254,26.0504,0.95,1.0,12.0,2.4495,0.3,0.9474,0.2,0.0,0.2
17-b1,Candidate,GPT-4o,With Description,Contrastive,0.0,cli_text,61,83,6,6,37,39,6,6,12,12,2,2,8,8,0,0,17,19,0.4699,0.1538,0.0984,0.1667,0.3333,0.4082,61,40,39.6,38.1,0.7349,0.8,4.7345,6.6956,0.9303,27.5358,0.9487,1.0,12.0,2.4495,0.3077,0.8947,0.2051,0.0,0.2051
17-b1,Candidate,GPT-5,Target Only,N/A,0.0,cli_text,63,87,7,7,37,41,7,7,14,14,3,3,5,5,0,0,18,22,0.4713,0.1707,0.1111,0.2143,0.6429,0.5669,63,41,39.3,38.9,0.7241,0.82,4.776,6.7543,0.9277,26.8353,0.9024,1.0,14.0,2.6458,0.3415,0.8182,0.122,0.0,0.122
17-b1,Candidate,GPT-5,With Description,N/A,0.0,cli_text,64,90,7,7,38,41,7,7,14,14,3,3,8,8,0,0,16,19,0.4556,0.1707,0.1094,0.2143,0.6429,0.5669,64,41,41.0,39.8,0.7111,0.82,4.7703,6.7462,0.9242,25.7936,0.9268,1.0,14.0,2.6458,0.3415,0.8421,0.1951,0.0,0.1951
